time,passenger_count,trip_distance,tip_amount,total_amount,pick_up_index,drop_off_index
1306.0,1.0,1.52,0.0,10.3,1070.0,1282.0
1306.0,1.0,1.21,0.0,9.8,235.0,3267.0
1306.0,2.0,2.32,2.25,15.05,1100.0,1906.0
1306.0,1.0,0.36,0.96,5.76,2455.0,4411.0
1306.0,1.0,1.17,1.0,10.3,1923.0,2790.0
1306.0,1.0,1.7,2.7,13.5,2624.0,2632.0
1306.0,2.0,0.7,1.15,6.95,1169.0,3596.0
1306.0,1.0,2.5,0.0,12.8,423.0,2041.0
1306.0,1.0,1.67,0.0,11.3,877.0,3696.0
1306.0,1.0,1.44,2.7,13.5,2876.0,3696.0
1306.0,1.0,3.17,2.76,16.56,2631.0,1199.0
1306.0,1.0,1.3,1.5,8.8,59.0,1670.0
1306.0,1.0,1.6,2.15,12.95,4400.0,4440.0
1306.0,1.0,0.9,1.0,7.8,2694.0,3551.0
1306.0,1.0,1.4,2.2,11.0,220.0,1148.0
1306.0,1.0,1.27,0.0,8.3,3608.0,3678.0
1306.0,1.0,9.23,5.96,35.76,2907.0,2802.0
1306.0,1.0,0.67,0.0,7.3,3011.0,555.0
1306.0,1.0,2.8,0.0,15.8,2604.0,2506.0
1306.0,2.0,1.76,1.4,10.7,2662.0,1386.0
1306.0,2.0,0.65,0.0,5.8,1585.0,3360.0
1306.0,1.0,0.65,0.0,5.8,1585.0,3360.0
1306.0,2.0,0.7,10.0,17.3,2953.0,1319.0
1306.0,2.0,0.76,1.46,8.76,235.0,251.0
1306.0,2.0,0.76,1.46,8.76,235.0,251.0
1306.0,1.0,5.7,5.0,27.8,22.0,1277.0
1306.0,1.0,2.64,3.15,14.95,2058.0,3940.0
1306.0,1.0,0.58,0.0,5.3,1169.0,4197.0
1306.0,2.0,1.43,0.0,8.3,1673.0,3679.0
1306.0,2.0,1.43,0.0,8.3,1673.0,3679.0
1306.0,2.0,1.43,0.0,8.3,1673.0,3679.0
1306.0,1.0,3.38,2.96,17.76,504.0,15.0
1306.0,1.0,1.4,1.65,9.95,3372.0,794.0
1307.0,1.0,2.3,2.95,14.75,3677.0,3714.0
1307.0,1.0,1.66,2.32,11.62,3242.0,2108.0
1307.0,2.0,2.8,1.5,18.3,495.0,1168.0
1307.0,1.0,0.9,0.0,7.3,6.0,1080.0
1307.0,2.0,3.9,3.55,21.35,4242.0,3232.0
1307.0,1.0,0.99,1.46,8.76,2575.0,233.0
1307.0,2.0,1.69,0.0,12.8,440.0,515.0
1307.0,2.0,1.27,1.46,8.76,236.0,1345.0
1307.0,1.0,0.5,1.06,6.36,4425.0,1124.0
1307.0,1.0,0.4,0.0,5.3,2631.0,2202.0
1307.0,1.0,1.06,0.0,7.8,2736.0,3012.0
1307.0,2.0,5.8,1.0,22.8,3797.0,1370.0
1307.0,1.0,1.3,0.0,8.8,3257.0,176.0
1307.0,1.0,1.7,2.7,13.5,630.0,1214.0
1307.0,1.0,4.1,2.0,17.3,2335.0,1299.0
1307.0,1.0,0.68,0.0,6.3,3119.0,2976.0
1307.0,1.0,1.55,1.96,11.76,3432.0,3655.0
1307.0,2.0,0.83,1.26,7.56,353.0,130.0
1307.0,2.0,0.83,1.26,7.56,353.0,130.0
1307.0,1.0,0.83,1.26,7.56,353.0,130.0
1307.0,2.0,0.64,0.0,6.8,2957.0,1098.0
1307.0,2.0,0.64,0.0,6.8,2957.0,1098.0
1307.0,1.0,0.64,0.0,6.8,2957.0,1098.0
1307.0,1.0,2.7,1.5,12.3,1432.0,1772.0
1307.0,2.0,1.47,0.0,8.8,485.0,2984.0
1307.0,1.0,2.0,2.0,12.3,1585.0,1199.0
1307.0,1.0,2.0,2.25,13.55,109.0,2949.0
1307.0,1.0,1.8,2.35,14.15,1091.0,3381.0
1307.0,1.0,0.77,1.36,8.16,937.0,2142.0
1307.0,1.0,3.37,3.7,18.5,1662.0,749.0
1307.0,1.0,1.81,1.96,11.76,4300.0,2118.0
1307.0,1.0,2.1,2.85,17.15,2041.0,254.0
1307.0,2.0,1.4,1.95,11.75,492.0,3341.0
1307.0,1.0,0.0,0.0,3.8,1371.0,1371.0
1307.0,2.0,2.55,1.5,14.3,505.0,3537.0
1307.0,2.0,2.55,1.5,14.3,505.0,3537.0
1307.0,2.0,2.55,1.5,14.3,505.0,3537.0
1307.0,1.0,1.85,0.0,10.3,3530.0,3300.0
1307.0,1.0,0.6,0.0,5.3,2264.0,3446.0
1307.0,1.0,1.91,0.0,9.3,1153.0,271.0
1307.0,1.0,0.6,2.0,7.3,232.0,3389.0
1307.0,1.0,2.3,1.0,13.3,2673.0,1560.0
1307.0,1.0,1.6,2.05,12.35,195.0,1585.0
1307.0,1.0,1.14,0.0,8.3,1328.0,1270.0
1307.0,1.0,3.8,0.0,17.3,2625.0,1856.0
1307.0,1.0,2.7,0.0,16.3,673.0,2346.0
1307.0,1.0,3.4,2.0,19.3,2996.0,979.0
1307.0,1.0,2.0,0.0,10.3,555.0,109.0
1307.0,2.0,1.85,2.06,12.36,1521.0,3684.0
1307.0,1.0,1.85,2.06,12.36,1521.0,3684.0
1307.0,2.0,0.4,1.2,6.0,1630.0,929.0
1307.0,2.0,4.71,3.66,21.96,3425.0,1006.0
1307.0,2.0,0.87,0.0,6.3,2625.0,3633.0
1307.0,2.0,0.87,0.0,6.3,2625.0,3633.0
1307.0,1.0,0.87,0.0,6.3,2625.0,3633.0
1307.0,1.0,5.0,2.0,20.8,4361.0,812.0
1307.0,2.0,2.4,2.35,14.15,770.0,3803.0
1307.0,2.0,2.4,2.35,14.15,770.0,3803.0
1307.0,1.0,1.34,1.96,11.76,627.0,3224.0
1307.0,1.0,1.8,0.0,8.8,2541.0,1560.0
1307.0,1.0,1.9,2.26,13.56,1926.0,3640.0
1307.0,2.0,4.48,4.16,24.96,3180.0,1741.0
1307.0,1.0,0.67,0.0,6.3,519.0,1245.0
1307.0,2.0,0.9,1.0,7.8,1093.0,3511.0
1307.0,2.0,0.9,1.0,7.8,1093.0,3511.0
1307.0,1.0,1.39,2.64,11.44,1994.0,3202.0
1307.0,1.0,1.4,0.0,12.3,4030.0,2050.0
1307.0,2.0,1.26,1.46,8.76,1406.0,2292.0
1307.0,2.0,1.26,1.46,8.76,1406.0,2292.0
1307.0,1.0,1.26,1.46,8.76,1406.0,2292.0
1307.0,2.0,1.35,0.0,9.3,2680.0,2928.0
1307.0,1.0,1.35,0.0,9.3,2680.0,2928.0
1307.0,1.0,2.2,0.0,13.3,1585.0,3937.0
1307.0,2.0,1.4,1.75,10.55,2312.0,1720.0
1307.0,1.0,1.4,1.75,10.55,2312.0,1720.0
1307.0,2.0,1.67,1.0,10.8,4193.0,847.0
1307.0,2.0,1.67,1.0,10.8,4193.0,847.0
1307.0,2.0,1.65,1.5,11.8,2062.0,3327.0
1307.0,2.0,1.65,1.5,11.8,2062.0,3327.0
1307.0,2.0,1.65,1.5,11.8,2062.0,3327.0
1307.0,2.0,1.23,0.0,7.8,1937.0,3434.0
1307.0,1.0,3.38,3.26,19.56,2927.0,1124.0
1307.0,1.0,1.2,0.0,8.8,1925.0,1673.0
1307.0,1.0,2.3,0.0,11.8,2057.0,2346.0
1307.0,2.0,1.1,0.0,7.3,3293.0,3385.0
1307.0,1.0,0.8,0.0,6.8,3120.0,617.0
1307.0,1.0,3.99,3.06,18.36,450.0,1908.0
1307.0,1.0,3.99,0.0,17.8,2675.0,242.0
1307.0,1.0,0.52,0.0,6.3,2541.0,2080.0
1307.0,1.0,0.7,0.0,8.3,4168.0,3698.0
1307.0,1.0,2.03,0.0,9.8,1414.0,1629.0
1307.0,1.0,0.7,0.0,5.8,1199.0,472.0
1307.0,1.0,1.05,0.0,7.3,3196.0,3229.0
1307.0,1.0,4.8,3.85,23.15,3183.0,4407.0
1307.0,1.0,1.5,0.0,11.3,3340.0,2497.0
1307.0,1.0,1.3,1.0,9.3,2879.0,654.0
1307.0,1.0,3.6,0.0,15.8,454.0,394.0
1307.0,2.0,2.85,2.76,16.56,1319.0,2579.0
1307.0,1.0,2.69,0.0,14.8,1216.0,670.0
1307.0,1.0,3.68,2.96,17.76,620.0,4327.0
1307.0,1.0,2.0,1.11,13.41,3254.0,1319.0
1307.0,1.0,1.69,0.0,10.8,3144.0,1586.0
1307.0,1.0,0.6,1.5,7.8,1559.0,2380.0
1307.0,1.0,3.2,2.86,17.16,169.0,2028.0
1307.0,2.0,2.1,1.0,11.3,2220.0,1148.0
1307.0,2.0,8.36,0.0,29.8,4294.0,2878.0
1307.0,2.0,8.36,0.0,29.8,4294.0,2878.0
1307.0,1.0,8.36,0.0,29.8,4294.0,2878.0
1307.0,1.0,1.51,2.0,13.3,561.0,1220.0
1307.0,1.0,5.38,5.06,30.36,3824.0,4277.0
1307.0,2.0,2.5,2.85,17.15,3670.0,2502.0
1307.0,2.0,0.9,0.0,6.8,1100.0,3862.0
1307.0,2.0,0.9,0.0,6.8,1100.0,3862.0
1307.0,1.0,1.1,0.0,7.3,1875.0,1178.0
1307.0,1.0,2.99,0.0,16.3,1156.0,189.0
1308.0,1.0,1.69,0.0,9.8,1641.0,2720.0
1308.0,1.0,0.82,1.0,7.8,571.0,531.0
1308.0,2.0,0.0,0.0,9.3,255.0,2412.0
1308.0,2.0,0.0,0.0,9.3,255.0,2412.0
1308.0,2.0,0.0,0.0,9.3,255.0,2412.0
1308.0,1.0,1.87,0.0,10.3,3948.0,3739.0
1308.0,1.0,1.2,0.0,7.8,3291.0,2629.0
1308.0,1.0,2.65,2.46,14.76,2062.0,633.0
1308.0,1.0,1.9,0.0,10.3,2790.0,3652.0
1308.0,2.0,1.22,0.0,7.8,3186.0,4061.0
1308.0,2.0,1.22,0.0,7.8,3186.0,4061.0
1308.0,2.0,3.04,0.0,16.3,2151.0,1690.0
1308.0,2.0,3.04,0.0,16.3,2151.0,1690.0
1308.0,1.0,3.04,0.0,16.3,2151.0,1690.0
1308.0,2.0,1.29,0.0,9.3,4265.0,2044.0
1308.0,1.0,1.9,1.85,11.15,3398.0,3274.0
1308.0,1.0,0.79,1.58,7.88,835.0,3207.0
1308.0,2.0,2.05,1.0,12.3,3146.0,4173.0
1308.0,1.0,2.05,1.0,12.3,3146.0,4173.0
1308.0,1.0,0.7,1.0,6.3,3015.0,197.0
1308.0,1.0,1.5,0.0,8.8,3240.0,1634.0
1308.0,1.0,1.37,1.24,9.54,2927.0,108.0
1308.0,1.0,1.48,0.0,8.8,4206.0,335.0
1308.0,1.0,4.5,2.0,20.8,244.0,563.0
1308.0,2.0,1.86,1.2,11.5,2972.0,2192.0
1308.0,2.0,1.86,1.2,11.5,2972.0,2192.0
1308.0,2.0,1.86,1.2,11.5,2972.0,2192.0
1308.0,1.0,1.3,1.76,10.56,1279.0,2067.0
1308.0,1.0,1.6,2.2,11.0,1917.0,191.0
1308.0,1.0,0.6,1.15,6.95,2418.0,2400.0
1308.0,1.0,0.91,1.0,7.8,2058.0,762.0
1308.0,2.0,0.76,0.0,5.8,3365.0,3585.0
1308.0,1.0,1.1,0.0,8.3,1041.0,4376.0
1308.0,1.0,5.1,4.05,24.35,1345.0,3552.0
1308.0,1.0,1.47,1.56,9.36,1102.0,3994.0
1308.0,2.0,1.58,0.93,10.23,2313.0,3289.0
1308.0,2.0,2.4,2.0,14.8,2925.0,3326.0
1308.0,2.0,1.73,1.0,9.3,1408.0,3675.0
1308.0,1.0,1.38,1.86,11.16,3204.0,4485.0
1308.0,2.0,1.57,1.7,12.0,3399.0,3399.0
1308.0,2.0,5.06,0.0,20.3,114.0,2507.0
1308.0,2.0,5.06,0.0,20.3,114.0,2507.0
1308.0,2.0,5.06,0.0,20.3,114.0,2507.0
1308.0,1.0,1.7,2.06,12.36,886.0,2590.0
1308.0,1.0,1.55,0.0,8.3,2879.0,2160.0
1308.0,1.0,1.8,3.05,15.35,2055.0,3160.0
1308.0,1.0,1.4,1.75,10.55,2899.0,3096.0
1308.0,1.0,3.17,3.26,19.56,2137.0,3092.0
1308.0,1.0,0.7,1.25,7.55,221.0,3446.0
1308.0,2.0,3.55,2.0,19.8,623.0,2889.0
1308.0,1.0,3.55,2.0,19.8,623.0,2889.0
1308.0,1.0,1.4,1.65,9.95,1662.0,3140.0
1308.0,1.0,2.67,2.46,14.76,3949.0,774.0
1308.0,1.0,1.2,1.86,11.16,4457.0,1221.0
1308.0,2.0,1.5,1.75,10.55,1855.0,321.0
1308.0,1.0,1.97,0.0,9.8,2160.0,1901.0
1308.0,1.0,2.8,2.36,14.16,3888.0,3563.0
1308.0,2.0,0.92,1.36,8.16,1630.0,4222.0
1308.0,1.0,0.9,1.45,8.75,3030.0,3981.0
1308.0,1.0,1.3,1.5,9.8,2335.0,3348.0
1308.0,1.0,1.2,1.55,9.35,3632.0,2144.0
1308.0,1.0,3.55,3.06,18.36,1171.0,3530.0
1308.0,2.0,2.34,0.0,12.3,2646.0,2458.0
1308.0,2.0,0.94,0.0,6.8,2644.0,1085.0
1308.0,2.0,0.94,0.0,6.8,2644.0,1085.0
1308.0,1.0,0.94,0.0,6.8,2644.0,1085.0
1308.0,1.0,2.5,3.35,14.65,933.0,730.0
1308.0,1.0,0.6,0.0,5.3,1357.0,2899.0
1308.0,2.0,0.66,1.46,8.76,2222.0,557.0
1308.0,2.0,0.17,0.86,5.16,1711.0,388.0
1308.0,2.0,0.17,0.86,5.16,1711.0,388.0
1308.0,2.0,0.17,0.86,5.16,1711.0,388.0
1308.0,2.0,0.55,1.0,6.3,2080.0,1199.0
1308.0,1.0,3.56,3.56,21.36,3172.0,3633.0
1308.0,1.0,2.9,2.75,16.55,4258.0,4375.0
1308.0,1.0,0.6,1.45,7.25,3094.0,1630.0
1308.0,2.0,5.37,3.5,25.8,1662.0,3559.0
1308.0,2.0,5.37,3.5,25.8,1662.0,3559.0
1308.0,1.0,5.37,3.5,25.8,1662.0,3559.0
1308.0,1.0,2.7,4.25,18.55,1217.0,2891.0
1308.0,2.0,1.05,2.2,11.0,3206.0,601.0
1308.0,2.0,1.05,2.2,11.0,3206.0,601.0
1308.0,2.0,1.05,2.2,11.0,3206.0,601.0
1308.0,1.0,1.4,3.0,12.8,1377.0,3316.0
1308.0,1.0,1.4,0.0,8.8,2495.0,2068.0
1308.0,2.0,0.9,0.0,7.8,1473.0,784.0
1308.0,2.0,2.32,2.46,14.76,259.0,1386.0
1308.0,1.0,2.32,2.46,14.76,259.0,1386.0
1308.0,2.0,0.92,1.58,7.88,846.0,1728.0
1308.0,1.0,1.4,1.76,10.56,3582.0,3171.0
1308.0,2.0,2.0,0.0,12.3,1199.0,2049.0
1308.0,1.0,2.0,0.0,12.3,1199.0,2049.0
1308.0,2.0,2.0,0.0,10.8,1918.0,2080.0
1308.0,1.0,0.5,1.16,6.96,4361.0,3372.0
1308.0,1.0,3.89,4.45,22.25,2500.0,3955.0
1308.0,1.0,2.0,3.8,16.6,3350.0,4403.0
1308.0,1.0,3.4,3.05,18.35,2909.0,2207.0
1308.0,2.0,0.6,0.0,6.3,220.0,2119.0
1308.0,2.0,1.29,1.56,9.36,2463.0,4359.0
1308.0,2.0,1.29,1.56,9.36,2463.0,4359.0
1308.0,1.0,1.29,1.56,9.36,2463.0,4359.0
1308.0,2.0,2.1,0.0,12.3,1476.0,570.0
1308.0,1.0,2.1,0.0,12.3,1476.0,570.0
1308.0,1.0,2.6,3.2,16.0,2145.0,1270.0
1308.0,1.0,1.0,1.35,8.15,2393.0,197.0
1309.0,1.0,1.7,0.0,9.8,2941.0,1338.0
1309.0,2.0,3.41,3.06,18.36,3144.0,3384.0
1309.0,2.0,3.41,3.06,18.36,3144.0,3384.0
1309.0,1.0,3.41,3.06,18.36,3144.0,3384.0
1309.0,2.0,1.82,0.0,12.8,1634.0,1162.0
1309.0,2.0,1.82,0.0,12.8,1634.0,1162.0
1309.0,1.0,1.82,0.0,12.8,1634.0,1162.0
1309.0,1.0,5.62,1.0,20.8,2521.0,52.0
1309.0,2.0,0.82,1.36,8.16,1040.0,4457.0
1309.0,2.0,1.7,2.0,13.3,1630.0,3860.0
1309.0,1.0,2.23,0.0,11.8,2891.0,1643.0
1309.0,1.0,1.54,1.3,10.6,1101.0,3479.0
1309.0,1.0,0.69,0.0,5.8,3049.0,736.0
1309.0,1.0,1.03,1.36,8.16,2313.0,3204.0
1309.0,1.0,1.0,1.0,9.3,715.0,1214.0
1309.0,1.0,1.4,0.0,8.3,61.0,629.0
1309.0,1.0,2.0,2.0,16.3,570.0,3893.0
1309.0,1.0,2.5,0.0,13.3,1918.0,1411.0
1309.0,1.0,0.8,1.0,7.8,3836.0,316.0
1309.0,1.0,1.37,1.46,8.76,1345.0,31.0
1309.0,1.0,1.2,1.75,10.55,922.0,2637.0
1309.0,1.0,7.3,1.0,27.3,3014.0,777.0
1309.0,1.0,0.8,1.25,7.55,2738.0,2620.0
1309.0,2.0,1.5,2.25,13.55,3520.0,122.0
1309.0,2.0,1.73,0.0,11.8,3487.0,3862.0
1309.0,2.0,1.73,0.0,11.8,3487.0,3862.0
1309.0,1.0,1.73,0.0,11.8,3487.0,3862.0
1309.0,1.0,4.96,0.0,22.3,1741.0,3708.0
1309.0,1.0,2.4,2.7,16.0,663.0,2998.0
1309.0,2.0,5.96,4.46,26.76,2465.0,3298.0
1309.0,2.0,5.96,4.46,26.76,2465.0,3298.0
1309.0,1.0,5.96,4.46,26.76,2465.0,3298.0
1309.0,1.0,0.5,1.0,5.8,1245.0,2207.0
1309.0,2.0,4.1,0.0,19.3,3188.0,1342.0
1309.0,2.0,0.59,1.16,6.96,3146.0,3651.0
1309.0,2.0,0.59,1.16,6.96,3146.0,3651.0
1309.0,2.0,0.59,1.16,6.96,3146.0,3651.0
1309.0,1.0,2.4,2.55,15.35,1335.0,571.0
1309.0,2.0,1.85,0.0,12.3,3839.0,8.0
1309.0,1.0,0.6,0.0,5.8,3232.0,3258.0
1309.0,2.0,1.73,2.16,12.96,987.0,987.0
1309.0,2.0,1.73,2.16,12.96,987.0,987.0
1309.0,1.0,1.73,2.16,12.96,987.0,987.0
1309.0,2.0,1.01,1.0,7.8,3170.0,3641.0
1309.0,2.0,1.01,1.0,7.8,3170.0,3641.0
1309.0,2.0,1.01,1.0,7.8,3170.0,3641.0
1309.0,2.0,0.72,1.0,9.3,718.0,731.0
1309.0,2.0,0.72,1.0,9.3,718.0,731.0
1309.0,1.0,0.72,1.0,9.3,718.0,731.0
1309.0,1.0,1.0,0.0,7.8,2899.0,1350.0
1309.0,2.0,2.3,3.08,15.38,3198.0,1692.0
1309.0,1.0,0.9,1.45,8.75,2380.0,3343.0
1309.0,1.0,5.0,3.0,24.8,2241.0,2424.0
1309.0,2.0,3.2,2.86,17.16,1023.0,356.0
1309.0,1.0,3.1,2.0,18.3,4294.0,2576.0
1309.0,1.0,1.1,1.85,11.15,3852.0,1124.0
1309.0,1.0,1.16,0.0,8.3,2669.0,3500.0
1309.0,1.0,1.3,1.32,10.12,3172.0,3285.0
1309.0,1.0,0.56,1.36,8.16,757.0,4030.0
1309.0,1.0,1.47,1.66,9.96,1386.0,1091.0
1309.0,1.0,0.69,1.06,6.36,2874.0,122.0
1309.0,1.0,0.6,1.1,7.4,1923.0,3186.0
1309.0,1.0,3.18,3.16,18.96,4217.0,2076.0
1309.0,1.0,1.1,2.45,10.75,3271.0,739.0
1309.0,1.0,3.52,3.06,18.36,4216.0,2416.0
1309.0,1.0,1.58,1.76,10.56,1148.0,553.0
1309.0,2.0,1.72,2.45,12.25,1355.0,631.0
1309.0,2.0,1.72,2.45,12.25,1355.0,631.0
1309.0,1.0,1.72,2.45,12.25,1355.0,631.0
1309.0,1.0,2.1,0.0,12.3,2776.0,4267.0
1309.0,1.0,0.8,0.0,6.3,2125.0,2879.0
1309.0,1.0,4.1,3.0,23.8,2074.0,731.0
1309.0,2.0,1.2,0.0,8.3,2151.0,3511.0
1309.0,2.0,1.2,0.0,8.3,2151.0,3511.0
1309.0,1.0,1.38,0.0,9.3,3205.0,241.0
1309.0,1.0,3.9,4.55,22.85,1430.0,3302.0
1309.0,1.0,2.5,1.0,14.8,3864.0,1386.0
1309.0,1.0,5.6,4.15,24.95,1287.0,1547.0
1309.0,1.0,0.66,0.0,5.8,1324.0,1339.0
1309.0,1.0,4.1,3.46,20.76,3720.0,3192.0
1309.0,1.0,1.7,2.36,14.16,3729.0,2039.0
1309.0,1.0,0.5,1.35,8.15,3568.0,69.0
1309.0,1.0,3.53,3.06,18.36,2972.0,3503.0
1309.0,1.0,8.17,3.0,30.3,2265.0,1978.0
1309.0,2.0,3.89,3.56,21.36,3636.0,3117.0
1309.0,2.0,3.89,3.56,21.36,3636.0,3117.0
1309.0,1.0,3.89,3.56,21.36,3636.0,3117.0
1309.0,1.0,1.9,0.0,9.3,116.0,3099.0
1309.0,2.0,3.7,4.05,20.35,2998.0,1344.0
1309.0,1.0,3.75,4.46,26.76,1283.0,1645.0
1309.0,1.0,0.4,0.65,5.45,4414.0,2879.0
1309.0,1.0,1.0,1.5,8.8,705.0,1894.0
1309.0,2.0,2.23,2.46,14.76,2252.0,2776.0
1309.0,1.0,3.4,3.05,18.35,109.0,2084.0
1309.0,1.0,1.1,0.0,9.8,519.0,3269.0
1309.0,2.0,3.86,3.96,23.76,1890.0,2221.0
1309.0,1.0,1.2,1.55,9.35,2680.0,2119.0
1309.0,1.0,1.89,1.96,11.76,2072.0,3526.0
1309.0,2.0,0.7,0.0,6.3,3382.0,2057.0
1309.0,2.0,2.7,2.0,14.8,555.0,3192.0
1309.0,1.0,2.7,2.0,14.8,555.0,3192.0
1309.0,1.0,2.1,0.0,10.8,108.0,3024.0
1309.0,2.0,2.4,2.0,16.3,3808.0,3740.0
1309.0,1.0,2.4,2.0,16.3,3808.0,3740.0
1309.0,2.0,2.12,2.36,14.16,819.0,3994.0
1309.0,2.0,2.12,2.36,14.16,819.0,3994.0
1309.0,1.0,2.12,2.36,14.16,819.0,3994.0
1309.0,1.0,1.66,2.36,14.16,3450.0,3742.0
1309.0,1.0,3.34,3.06,18.36,116.0,1509.0
1309.0,1.0,1.18,1.76,10.56,2897.0,703.0
1309.0,1.0,2.72,2.46,14.76,4442.0,2963.0
1309.0,1.0,1.41,1.66,9.96,3350.0,1632.0
1309.0,1.0,0.3,0.0,4.8,1282.0,1357.0
1309.0,2.0,1.31,0.0,10.3,3197.0,1124.0
1309.0,2.0,1.31,0.0,10.3,3197.0,1124.0
1309.0,2.0,1.31,0.0,10.3,3197.0,1124.0
1309.0,1.0,2.1,2.95,14.75,1100.0,3485.0
1309.0,1.0,1.1,2.0,12.3,1082.0,3710.0
1309.0,1.0,1.01,1.0,8.3,739.0,1906.0
1309.0,2.0,0.78,1.26,7.56,2041.0,1632.0
1309.0,1.0,1.5,2.05,12.35,1426.0,844.0
1309.0,1.0,1.2,1.75,10.55,3342.0,2028.0
1309.0,2.0,0.88,1.7,8.5,3812.0,2119.0
1309.0,2.0,1.95,0.0,11.3,485.0,1199.0
1309.0,1.0,1.45,1.56,9.36,244.0,1224.0
1309.0,1.0,1.33,1.46,8.76,1266.0,2407.0
1309.0,2.0,0.68,0.0,6.3,2070.0,3651.0
1309.0,2.0,2.37,1.0,13.3,442.0,2028.0
1309.0,1.0,2.37,1.0,13.3,442.0,2028.0
1309.0,2.0,2.8,3.3,16.6,2680.0,2798.0
1309.0,1.0,3.41,3.46,20.76,3366.0,498.0
1309.0,1.0,4.87,1.88,20.68,3625.0,1922.0
1309.0,2.0,1.34,2.16,12.96,240.0,912.0
1309.0,1.0,1.34,2.16,12.96,240.0,912.0
1309.0,1.0,2.1,1.75,13.55,847.0,2201.0
1309.0,1.0,1.59,0.0,9.3,917.0,621.0
1309.0,2.0,2.98,1.28,14.08,649.0,3206.0
1309.0,2.0,2.98,1.28,14.08,649.0,3206.0
1309.0,1.0,2.98,1.28,14.08,649.0,3206.0
1309.0,1.0,1.52,1.0,9.8,3188.0,1148.0
1310.0,1.0,4.97,0.0,22.3,2630.0,3750.0
1310.0,1.0,2.11,2.36,14.16,4265.0,1093.0
1310.0,1.0,3.25,0.0,15.3,4222.0,3434.0
1310.0,1.0,1.5,0.0,8.3,3927.0,3782.0
1310.0,1.0,2.09,1.0,11.3,3791.0,2659.0
1310.0,1.0,1.88,2.16,12.96,2335.0,2627.0
1310.0,2.0,2.8,0.0,12.8,3803.0,3702.0
1310.0,1.0,2.6,2.85,17.15,117.0,176.0
1310.0,1.0,1.05,0.0,6.8,2277.0,3257.0
1310.0,2.0,2.18,1.0,12.3,1725.0,513.0
1310.0,1.0,0.6,0.0,6.3,2634.0,3202.0
1310.0,1.0,1.4,1.0,11.3,20.0,1125.0
1310.0,1.0,0.8,1.35,8.15,1675.0,1201.0
1310.0,1.0,3.48,0.0,16.3,4263.0,2661.0
1310.0,1.0,0.9,0.0,7.3,2663.0,706.0
1310.0,2.0,1.6,2.3,11.6,3446.0,2964.0
1310.0,1.0,1.6,2.3,11.6,3446.0,2964.0
1310.0,2.0,1.64,1.96,11.76,2942.0,2.0
1310.0,2.0,3.38,2.66,15.96,3696.0,1252.0
1310.0,1.0,3.38,2.66,15.96,3696.0,1252.0
1310.0,1.0,1.3,0.0,8.8,4245.0,3151.0
1310.0,1.0,8.4,0.0,32.8,2246.0,2157.0
1310.0,1.0,3.2,1.5,16.3,2068.0,1634.0
1310.0,2.0,0.89,1.16,6.96,2268.0,2303.0
1310.0,1.0,0.89,1.16,6.96,2268.0,2303.0
1310.0,1.0,3.62,2.0,16.8,803.0,325.0
1310.0,2.0,1.84,2.06,12.36,1246.0,1546.0
1310.0,1.0,4.02,2.0,20.8,2641.0,3096.0
1310.0,1.0,2.8,2.76,16.56,3274.0,1349.0
1310.0,2.0,2.41,1.8,15.6,3229.0,743.0
1310.0,1.0,0.9,1.66,9.96,4401.0,1074.0
1310.0,1.0,0.4,0.95,5.75,621.0,486.0
1310.0,1.0,1.32,1.96,11.76,3478.0,1213.0
1310.0,1.0,2.2,2.15,12.95,1698.0,2119.0
1310.0,1.0,8.5,0.0,36.3,4132.0,3669.0
1310.0,1.0,1.0,0.0,6.8,1357.0,4214.0
1310.0,1.0,0.9,1.45,8.75,2407.0,2458.0
1310.0,1.0,2.1,1.0,10.3,1954.0,3874.0
1310.0,1.0,1.6,1.0,8.8,2406.0,1735.0
1310.0,1.0,1.6,1.95,11.75,3207.0,907.0
1310.0,1.0,0.6,0.5,6.3,2879.0,3854.0
1310.0,1.0,5.43,2.0,23.3,437.0,1916.0
1310.0,1.0,2.9,2.65,15.95,1432.0,3378.0
1310.0,2.0,0.4,1.05,6.35,2614.0,2151.0
1310.0,1.0,1.4,0.0,9.8,4245.0,738.0
1310.0,2.0,3.88,3.56,21.36,2066.0,2066.0
1310.0,1.0,1.97,1.86,11.16,264.0,917.0
1310.0,2.0,1.58,1.96,11.76,555.0,1404.0
1310.0,2.0,4.24,3.36,20.16,2344.0,3854.0
1310.0,2.0,4.24,3.36,20.16,2344.0,3854.0
1310.0,1.0,4.24,3.36,20.16,2344.0,3854.0
1310.0,1.0,3.62,2.5,19.8,755.0,4371.0
1310.0,2.0,8.3,5.26,31.56,2518.0,2428.0
1310.0,1.0,8.1,5.35,32.15,440.0,486.0
1310.0,1.0,1.6,0.0,9.3,3338.0,2115.0
1310.0,2.0,2.23,2.7,14.5,2280.0,989.0
1310.0,2.0,2.23,2.7,14.5,2280.0,989.0
1310.0,1.0,2.23,2.7,14.5,2280.0,989.0
1310.0,1.0,2.25,0.0,13.3,2202.0,759.0
1310.0,1.0,0.8,1.0,7.8,3274.0,1474.0
1310.0,1.0,3.7,3.35,20.15,732.0,3148.0
1310.0,1.0,1.65,0.0,10.3,672.0,3806.0
1310.0,2.0,3.75,3.06,18.36,2221.0,3610.0
